datetime,value,sensor_id,sensor_count,temp_c,humidity_pct,precip_mm,wind_speed_ms,wind_dir_deg,surface_pressure_hpa,lag_1h,lag_6h,lag_12h,lag_24h,roll_mean_3h,roll_mean_6h,roll_mean_24h,roll_mean_7d,roll_std_3h,roll_std_6h,roll_std_24h,hour,hour_sin,hour_cos,month,month_sin,month_cos,day_of_week,dow_sin,dow_cos,is_weekend,day_of_year,sensor_health_mean,sensor_health_min
2021-05-02 01:00:00+00:00,15.36111111111111,,,24.7,90,0.0,1.5,14,989.9,15.333333333333334,15.194444444444445,15.027777777777779,16.0,15.305555555555557,15.263888888888891,15.465277777777779,14.33030303030303,0.0277777777777588,0.051967463705216016,0.43268330410735356,1,0.25881904510252074,0.9659258262890683,5,0.49999999999999994,-0.8660254037844387,6,-0.7818315,0.6234898,1,122,100,100
2021-05-02 02:00:00+00:00,15.38888888888889,,,26.4,84,0.1,1.1,198,990.3,15.36111111111111,15.222222222222221,15.055555555555555,16.0,15.333333333333334,15.291666666666666,15.438657407407407,14.348710317460318,0.02777777777775347,0.05196746370521369,0.41775053605894574,2,0.49999999999999994,0.8660254037844387,5,0.49999999999999994,-0.8660254037844387,6,-0.7818315,0.6234898,1,122,100,100
2021-05-02 03:00:00+00:00,15.416666666666666,,,27.2,83,0.4,2.3,252,990.2,15.38888888888889,15.25,15.083333333333334,16.0,15.361111111111109,15.319444444444445,15.413194444444445,14.366959064327485,0.02777777777774703,0.05196746370521189,0.40030789445081433,3,0.7071067811865476,0.7071067811865476,5,0.49999999999999994,-0.8660254037844387,6,-0.7818315,0.6234898,1,122,100,100
2021-05-02 04:00:00+00:00,15.444444444444445,,,28.0,80,0.4,2.1,239,989.4,15.416666666666666,15.277777777777779,15.11111111111111,16.0,15.388888888888888,15.347222222222221,15.388888888888888,14.385057471264368,0.027777777777740147,0.05196746370521031,0.3803408364947656,4,0.8660254037844386,0.5000000000000001,5,0.49999999999999994,-0.8660254037844387,6,-0.7818315,0.6234898,1,122,100,100
2021-05-02 05:00:00+00:00,15.472222222222221,,,29.0,72,0.2,4.7,203,988.2,15.444444444444445,15.305555555555555,15.13888888888889,16.0,15.416666666666666,15.375,15.36574074074074,14.4030131826742,0.027777777777733707,0.051967463705208744,0.35776662548507415,5,0.9659258262890683,0.25881904510252074,5,0.49999999999999994,-0.8660254037844387,6,-0.7818315,0.6234898,1,122,100,100
2021-05-02 06:00:00+00:00,15.5,,,27.1,82,1.7,6.9,313,986.6,15.472222222222221,15.333333333333334,15.166666666666666,16.0,15.444444444444443,15.402777777777779,15.34375,14.420833333333333,0.027777777777726824,0.05196746370520642,0.33240737937284587,6,1.0,6.123233995736766e-17,5,0.49999999999999994,-0.8660254037844387,6,-0.7818315,0.6234898,1,122,100,100
2021-05-02 07:00:00+00:00,15.527777777777779,,,28.4,77,0.0,2.3,321,985.5,15.5,15.36111111111111,15.194444444444445,16.0,15.472222222222223,15.430555555555555,15.322916666666666,14.438524590163935,0.027777777777720385,0.051967463705205136,0.30393868433047094,7,0.9659258262890683,-0.25881904510252063,5,0.49999999999999994,-0.8660254037844387,6,-0.7818315,0.6234898,1,122,100,100
2021-05-02 08:00:00+00:00,15.555555555555555,,,28.8,74,0.1,3.5,156,984.4,15.527777777777779,15.38888888888889,15.222222222222221,16.0,15.5,15.458333333333334,15.30324074074074,14.45609318996416,0.027777777777713942,0.051967463705204095,0.27178519917240657,8,0.8660254037844387,-0.4999999999999998,5,0.49999999999999994,-0.8660254037844387,6,-0.7818315,0.6234898,1,122,100,100
2021-05-02 09:00:00+00:00,15.583333333333334,,,28.8,77,0.1,3.3,174,984.3,15.555555555555555,15.416666666666666,15.25,16.0,15.527777777777779,15.486111111111109,15.284722222222221,14.473544973544975,0.02777777777770595,0.05196746370520253,0.2348824239623505,9,0.7071067811865476,-0.7071067811865475,5,0.49999999999999994,-0.8660254037844387,6,-0.7818315,0.6234898,1,122,100,100
2021-05-02 10:00:00+00:00,15.61111111111111,,,26.5,93,2.0,0.5,45,984.5,15.583333333333334,15.444444444444445,15.277777777777779,15.0,15.555555555555557,15.513888888888891,15.267361111111112,14.490885416666666,0.02777777777769951,0.05196746370520043,0.19101750670825468,10,0.49999999999999994,-0.8660254037844387,5,0.49999999999999994,-0.8660254037844387,6,-0.7818315,0.6234898,1,122,100,100
2021-05-02 11:00:00+00:00,15.63888888888889,,,26.2,94,0.0,3.6,127,985.7,15.61111111111111,15.472222222222221,15.305555555555555,15.0,15.583333333333334,15.541666666666666,15.292824074074074,14.508119658119659,0.027777777777692626,0.051967463705198114,0.1945270988347884,11,0.258819045102521,-0.9659258262890682,5,0.49999999999999994,-0.8660254037844387,6,-0.7818315,0.6234898,1,122,100,100
2021-05-02 12:00:00+00:00,15.666666666666666,,,26.0,91,0.0,4.7,148,985.1,15.63888888888889,15.5,15.333333333333334,15.0,15.611111111111109,15.569444444444445,15.319444444444445,14.525252525252524,0.027777777777686186,0.0519674637051963,0.19641855032962066,12,1.2246467991473532e-16,-1.0,5,0.49999999999999994,-0.8660254037844387,6,-0.7818315,0.6234898,1,122,100,100
2021-05-02 13:00:00+00:00,15.694444444444445,,,25.6,92,0.0,5.0,150,985.8,15.666666666666666,15.527777777777779,15.36111111111111,15.027777777777779,15.638888888888888,15.597222222222221,15.347222222222221,14.542288557213931,0.027777777777679303,0.051967463705194734,0.19641855032962027,13,-0.2588190451025208,-0.9659258262890683,5,0.49999999999999994,-0.8660254037844387,6,-0.7818315,0.6234898,1,122,100,100
